Light &amp; Bright Painting And Decorating,0409 803 226,,kimlightnbright@gmail.com,,,,,-42.86743357,147.47508059
Lahey's Painting Services,(03) 6229 2277,,,,,,,-43.0025541,147.3190954
Lawrence Painting &amp; Maintenance,0427 879 777,,lawjntj@bigpond.com,6 Mill Rd,TAS,New Norfolk,7140,-42.796527,147.065083
Letter Painters &amp; Decorators,(03) 6330 2427,,mletter@bigpond.net.au,11 Atkinsons Rd,TAS,Grindelwald,7277,-41.359254,147.019821
Light &amp; Bright Painting And Decorating,0409 803 226,,kimlightnbright@gmail.com,,,,,-42.86743357,147.47508059
Lahey's Painting Services,(03) 6229 2277,,,,,,,-43.0025541,147.3190954
Lawrence Painting &amp; Maintenance,0427 879 777,,lawjntj@bigpond.com,6 Mill Rd,TAS,New Norfolk,7140,-42.796527,147.065083
Letter Painters &amp; Decorators,(03) 6330 2427,,mletter@bigpond.net.au,11 Atkinsons Rd,TAS,Grindelwald,7277,-41.359254,147.019821
Light &amp; Bright Painting And Decorating,0409 803 226,,kimlightnbright@gmail.com,,,,,-42.86743357,147.47508059
Lahey's Painting Services,(03) 6229 2277,,,,,,,-43.0025541,147.3190954
Lawrence Painting &amp; Maintenance,0427 879 777,,lawjntj@bigpond.com,6 Mill Rd,TAS,New Norfolk,7140,-42.796527,147.065083
Letter Painters &amp; Decorators,(03) 6330 2427,,mletter@bigpond.net.au,11 Atkinsons Rd,TAS,Grindelwald,7277,-41.359254,147.019821
Light &amp; Bright Painting And Decorating,0409 803 226,,kimlightnbright@gmail.com,,,,,-42.86743357,147.47508059
Langmaid J,(03) 6458 1431,,,7 Hale St,TAS,Stanley,7331,-40.76183,145.29306
Lawrence Painting &amp; Maintenance,0427 879 777,,lawjntj@bigpond.com,6 Mill Rd,TAS,New Norfolk,7140,-42.796527,147.065083
Lester Ian &amp; Kim,(03) 6424 7110,,,,,,,-41.1783532,146.3609534
Letter Painters &amp; Decorators,(03) 6330 2427,,mletter@bigpond.net.au,11 Atkinsons Rd,TAS,Grindelwald,7277,-41.359254,147.019821
Letter Professional Painters &amp; Decorators,(03) 6330 2427,,,11 Atkinsons Rd,TAS,Grindelwald,7277,-41.359254,147.019821
Light &amp; Bright Painting And Decorating,0409 803 226,,kimlightnbright@gmail.com,,,,,-42.86743357,147.47508059
Living Colour,0407 260 173,,,,,,,-41.0412757,145.8762546
Makepeace Peter,0417 302 739,,,16 Hyssop Rd,TAS,Margate,7054,-43.033307,147.271839
Matthew Duffy Painting &amp; Decorating,0409 561 282,,mattduffypainting@gmail.com,,,,,-41.5247295,146.658845
Michael Sadler &amp; Sons,0417 500 601,,michael.sadler@bigpond.com,Launceston,TAS,Prospect Vale,7250,-41.479271,147.131011
Mj Painting Services,0447 757 824,,mattmcqueen57@gmail.com,,,,,-41.1574848,146.1728836
Makepeace Peter,0417 302 739,,,16 Hyssop Rd,TAS,Margate,7054,-43.033307,147.271839
Matthew Duffy Painting &amp; Decorating,0409 561 282,,mattduffypainting@gmail.com,,,,,-41.5247295,146.658845
Michael Sadler &amp; Sons,0417 500 601,,michael.sadler@bigpond.com,Launceston,TAS,Prospect Vale,7250,-41.479271,147.131011
Mj Painting Services,0447 757 824,,mattmcqueen57@gmail.com,,,,,-41.1574848,146.1728836
Mals Painting Service,0423 894 767,,,133A Hopkins St,TAS,Moonah,7009,-42.84615,147.30378
Mam-Painting,0402 377 888,,,40 Alexander St,TAS,Sandy Bay,7005,-42.902388,147.324502
M and T Painting Services,0458 437 528,,,11 Westbury Rd,TAS,South Launceston,7249,-41.456315,147.145527
Mark Pedder Painting,0409 023 570,,mark@pedderpainting.com.au,,,,,-41.5784994,147.1769254
Mark's Painting Service,(03) 6267 4762,,,465 Manuka Rd,TAS,Kettering,7155,-43.121872,147.255638
MB &amp; SJ Dunn,(03) 6491 1447,,,5 Landon Pl,TAS,Sheffield,7306,-41.386183,146.337862
M &amp; B Whites Painting,0438 240 501,,,4 Michael St,TAS,Bothwell,7030,-42.386293,147.012941
Meretex,(03) 6267 1449,,,,,,,-43.0292165,147.2624146
Metal Protection Service,(03) 6391 8316,,,15 Johns St,TAS,Western Junction,7212,-41.539064,147.195877
Michael Lavers Painting and Maintenance Service,0455 554 078,,michaellavers@bigpond.com,,,,,-41.1783532,146.3609534
Michael Sadler &amp; Sons,0417 500 601,,michael.sadler@bigpond.com,,,,,
Michael White,0438 240 501,,,,,,,-42.3843683,147.0090844
Mike Brown Painting,0409 174 546,,,,,,,-42.9208046,147.3229707
Mike Brown Painting &amp; Decorating,0409 174 546,,,14 Rialannah Rd,TAS,Mt Nelson,7007,-42.920273,147.324753
MI painting,0449 770 546,,mipainting@hotmail.com,Unit 3 2 Wooltons Pl,TAS,Sandy Bay,7005,-42.909234,147.331918
Mr D Whitehouse,0417 127 482,,,22 Pine Ave,TAS,Upper Burnie,7320,-41.069682,145.898128
M R Hurst,0439 351 012,,,,,,,-41.4354134,147.1191143
M&amp;T Painting Services,0447 757 824,,,,,,,-41.1493904,146.1633274
M&amp;T Painting Services,0447 757 824,,,49 Clara St,TAS,West Ulverstone,7315,-41.147446,146.156727
Makepeace Peter,0417 302 739,,,16 Hyssop Rd,TAS,Margate,7054,-43.033307,147.271839
Matthew Duffy Painting &amp; Decorating,0409 561 282,,mattduffypainting@gmail.com,,,,,-41.5247295,146.658845
Michael Sadler &amp; Sons,0417 500 601,,michael.sadler@bigpond.com,Launceston,TAS,Prospect Vale,7250,-41.479271,147.131011
Mj Painting Services,0447 757 824,,mattmcqueen57@gmail.com,,,,,-41.1574848,146.1728836
Makepeace Peter,0417 302 739,,,16 Hyssop Rd,TAS,Margate,7054,-43.033307,147.271839
Matthew Duffy Painting &amp; Decorating,0409 561 282,,mattduffypainting@gmail.com,,,,,-41.5247295,146.658845
Michael Sadler &amp; Sons,0417 500 601,,michael.sadler@bigpond.com,Launceston,TAS,Prospect Vale,7250,-41.479271,147.131011
Mj Painting Services,0447 757 824,,mattmcqueen57@gmail.com,,,,,-41.1574848,146.1728836
Mals Painting Service,0423 894 767,,,133A Hopkins St,TAS,Moonah,7009,-42.84615,147.30378
Mam-Painting,0402 377 888,,,40 Alexander St,TAS,Sandy Bay,7005,-42.902388,147.324502
M and T Painting Services,0458 437 528,,,11 Westbury Rd,TAS,South Launceston,7249,-41.456315,147.145527
Mark Pedder Painting,0409 023 570,,mark@pedderpainting.com.au,,,,,-41.5784994,147.1769254
Mark's Painting Service,(03) 6267 4762,,,465 Manuka Rd,TAS,Kettering,7155,-43.121872,147.255638
MB &amp; SJ Dunn,(03) 6491 1447,,,5 Landon Pl,TAS,Sheffield,7306,-41.386183,146.337862
M &amp; B Whites Painting,0438 240 501,,,4 Michael St,TAS,Bothwell,7030,-42.386293,147.012941
Meretex,(03) 6267 1449,,,,,,,-43.0292165,147.2624146
Metal Protection Service,(03) 6391 8316,,,15 Johns St,TAS,Western Junction,7212,-41.539064,147.195877
Michael Lavers Painting and Maintenance Service,0455 554 078,,michaellavers@bigpond.com,,,,,-41.1783532,146.3609534
Michael Sadler &amp; Sons,0417 500 601,,michael.sadler@bigpond.com,,,,,
Michael White,0438 240 501,,,,,,,-42.3843683,147.0090844
Mike Brown Painting,0409 174 546,,,,,,,-42.9208046,147.3229707
Mike Brown Painting &amp; Decorating,0409 174 546,,,14 Rialannah Rd,TAS,Mt Nelson,7007,-42.920273,147.324753
MI painting,0449 770 546,,mipainting@hotmail.com,Unit 3 2 Wooltons Pl,TAS,Sandy Bay,7005,-42.909234,147.331918
Mr D Whitehouse,0417 127 482,,,22 Pine Ave,TAS,Upper Burnie,7320,-41.069682,145.898128
M R Hurst,0439 351 012,,,,,,,-41.4354134,147.1191143
M&amp;T Painting Services,0447 757 824,,,,,,,-41.1493904,146.1633274
M&amp;T Painting Services,0447 757 824,,,49 Clara St,TAS,West Ulverstone,7315,-41.147446,146.156727
Marty Palfreyman,0409 971 876,,,,,,,-41.496647,147.0923704
Matthew Duffy Painting &amp; Decorating,0409 561 282,,mattduffypainting@gmail.com,,,,,-41.5247295,146.658845
Michael Sadler &amp; Sons,0417 500 601,,michael.sadler@bigpond.com,,,,,
Michael Sadler &amp; Sons,0417 500 601,,michael.sadler@bigpond.com,Launceston,TAS,Prospect Vale,7250,-41.479271,147.131011
M   J Hester,0404 544 641,,mjhester@y7mail.com,44 Rysavy Rd,TAS,Sheffield,7306,-41.446236,146.244779
Mj Painting Services,0447 757 824,,mattmcqueen57@gmail.com,,,,,-41.1574848,146.1728836
Mundy's Painting and Decorating,0481 196 155,,,,,,,-43.0259414,147.4172779
Makepeace Peter,0417 302 739,,,16 Hyssop Rd,TAS,Margate,7054,-43.033307,147.271839
Matthew Duffy Painting &amp; Decorating,0409 561 282,,mattduffypainting@gmail.com,,,,,-41.5247295,146.658845
Michael Sadler &amp; Sons,0417 500 601,,michael.sadler@bigpond.com,Launceston,TAS,Prospect Vale,7250,-41.479271,147.131011
Mj Painting Services,0447 757 824,,mattmcqueen57@gmail.com,,,,,-41.1574848,146.1728836
Makepeace Peter,0417 302 739,,,16 Hyssop Rd,TAS,Margate,7054,-43.033307,147.271839
Matthew Duffy Painting &amp; Decorating,0409 561 282,,mattduffypainting@gmail.com,,,,,-41.5247295,146.658845
Michael Sadler &amp; Sons,0417 500 601,,michael.sadler@bigpond.com,Launceston,TAS,Prospect Vale,7250,-41.479271,147.131011
Mj Painting Services,0447 757 824,,mattmcqueen57@gmail.com,,,,,-41.1574848,146.1728836
Mals Painting Service,0423 894 767,,,133A Hopkins St,TAS,Moonah,7009,-42.84615,147.30378
Mam-Painting,0402 377 888,,,40 Alexander St,TAS,Sandy Bay,7005,-42.902388,147.324502
M and T Painting Services,0458 437 528,,,11 Westbury Rd,TAS,South Launceston,7249,-41.456315,147.145527
Mark Pedder Painting,0409 023 570,,mark@pedderpainting.com.au,,,,,-41.5784994,147.1769254
Mark's Painting Service,(03) 6267 4762,,,465 Manuka Rd,TAS,Kettering,7155,-43.121872,147.255638
MB &amp; SJ Dunn,(03) 6491 1447,,,5 Landon Pl,TAS,Sheffield,7306,-41.386183,146.337862
M &amp; B Whites Painting,0438 240 501,,,4 Michael St,TAS,Bothwell,7030,-42.386293,147.012941
Meretex,(03) 6267 1449,,,,,,,-43.0292165,147.2624146
Metal Protection Service,(03) 6391 8316,,,15 Johns St,TAS,Western Junction,7212,-41.539064,147.195877
Michael Lavers Painting and Maintenance Service,0455 554 078,,michaellavers@bigpond.com,,,,,-41.1783532,146.3609534
Michael Sadler &amp; Sons,0417 500 601,,michael.sadler@bigpond.com,,,,,
Michael White,0438 240 501,,,,,,,-42.3843683,147.0090844
Mike Brown Painting,0409 174 546,,,,,,,-42.9208046,147.3229707
Mike Brown Painting &amp; Decorating,0409 174 546,,,14 Rialannah Rd,TAS,Mt Nelson,7007,-42.920273,147.324753
MI painting,0449 770 546,,mipainting@hotmail.com,Unit 3 2 Wooltons Pl,TAS,Sandy Bay,7005,-42.909234,147.331918
Mr D Whitehouse,0417 127 482,,,22 Pine Ave,TAS,Upper Burnie,7320,-41.069682,145.898128
M R Hurst,0439 351 012,,,,,,,-41.4354134,147.1191143
M&amp;T Painting Services,0447 757 824,,,,,,,-41.1493904,146.1633274
M&amp;T Painting Services,0447 757 824,,,49 Clara St,TAS,West Ulverstone,7315,-41.147446,146.156727
Makepeace Peter,0417 302 739,,,16 Hyssop Rd,TAS,Margate,7054,-43.033307,147.271839
Matthew Duffy Painting &amp; Decorating,0409 561 282,,mattduffypainting@gmail.com,,,,,-41.5247295,146.658845
Michael Sadler &amp; Sons,0417 500 601,,michael.sadler@bigpond.com,Launceston,TAS,Prospect Vale,7250,-41.479271,147.131011
Mj Painting Services,0447 757 824,,mattmcqueen57@gmail.com,,,,,-41.1574848,146.1728836
Makepeace Peter,0417 302 739,,,16 Hyssop Rd,TAS,Margate,7054,-43.033307,147.271839
Matthew Duffy Painting &amp; Decorating,0409 561 282,,mattduffypainting@gmail.com,,,,,-41.5247295,146.658845
Michael Sadler &amp; Sons,0417 500 601,,michael.sadler@bigpond.com,Launceston,TAS,Prospect Vale,7250,-41.479271,147.131011
Mj Painting Services,0447 757 824,,mattmcqueen57@gmail.com,,,,,-41.1574848,146.1728836
Mals Painting Service,0423 894 767,,,133A Hopkins St,TAS,Moonah,7009,-42.84615,147.30378
Mam-Painting,0402 377 888,,,40 Alexander St,TAS,Sandy Bay,7005,-42.902388,147.324502
M and T Painting Services,0458 437 528,,,11 Westbury Rd,TAS,South Launceston,7249,-41.456315,147.145527
Mark Pedder Painting,0409 023 570,,mark@pedderpainting.com.au,,,,,-41.5784994,147.1769254
Mark's Painting Service,(03) 6267 4762,,,465 Manuka Rd,TAS,Kettering,7155,-43.121872,147.255638
MB &amp; SJ Dunn,(03) 6491 1447,,,5 Landon Pl,TAS,Sheffield,7306,-41.386183,146.337862
M &amp; B Whites Painting,0438 240 501,,,4 Michael St,TAS,Bothwell,7030,-42.386293,147.012941
Meretex,(03) 6267 1449,,,,,,,-43.0292165,147.2624146
Metal Protection Service,(03) 6391 8316,,,15 Johns St,TAS,Western Junction,7212,-41.539064,147.195877
Michael Lavers Painting and Maintenance Service,0455 554 078,,michaellavers@bigpond.com,,,,,-41.1783532,146.3609534
Michael Sadler &amp; Sons,0417 500 601,,michael.sadler@bigpond.com,,,,,
Michael White,0438 240 501,,,,,,,-42.3843683,147.0090844
Mike Brown Painting,0409 174 546,,,,,,,-42.9208046,147.3229707
Mike Brown Painting &amp; Decorating,0409 174 546,,,14 Rialannah Rd,TAS,Mt Nelson,7007,-42.920273,147.324753
MI painting,0449 770 546,,mipainting@hotmail.com,Unit 3 2 Wooltons Pl,TAS,Sandy Bay,7005,-42.909234,147.331918
Mr D Whitehouse,0417 127 482,,,22 Pine Ave,TAS,Upper Burnie,7320,-41.069682,145.898128
M R Hurst,0439 351 012,,,,,,,-41.4354134,147.1191143
M&amp;T Painting Services,0447 757 824,,,,,,,-41.1493904,146.1633274
M&amp;T Painting Services,0447 757 824,,,49 Clara St,TAS,West Ulverstone,7315,-41.147446,146.156727
Marty Palfreyman,0409 971 876,,,,,,,-41.496647,147.0923704
Matthew Duffy Painting &amp; Decorating,0409 561 282,,mattduffypainting@gmail.com,,,,,-41.5247295,146.658845
Michael Sadler &amp; Sons,0417 500 601,,michael.sadler@bigpond.com,,,,,
Michael Sadler &amp; Sons,0417 500 601,,michael.sadler@bigpond.com,Launceston,TAS,Prospect Vale,7250,-41.479271,147.131011
M   J Hester,0404 544 641,,mjhester@y7mail.com,44 Rysavy Rd,TAS,Sheffield,7306,-41.446236,146.244779
Mj Painting Services,0447 757 824,,mattmcqueen57@gmail.com,,,,,-41.1574848,146.1728836
Mundy's Painting and Decorating,0481 196 155,,,,,,,-43.0259414,147.4172779
Noel Goddard Painting,0432 800 709,,ngpainting@live.com,,,,,-42.8747673,147.3678455
Noel Goddard Painting,0432 800 709,,ngpainting@live.com,,,,,-42.8747673,147.3678455
On A Roll Painting,0437 219 623,,onarollpainting@y7mail.com,,,,,-42.791499,147.2538241
On A Roll Painting,0437 219 623,,onarollpainting@y7mail.com,,,,,-42.791499,147.2538241
Painta Man,0419 446 552,,paintaman1@icloud.com,,,,,-41.4370868,147.1393767
Penno's Paint Pro's Pty Ltd,(03) 6398 2883,,,,,,,-41.5784994,147.1769254
Potter's Painting,0497 384 754,,npotterpainting@gmail.com,,,,,-41.1783532,146.3609534
Programmed Property Services,1800 620 911,,marketing@programmed.com.au,8 Pearl Street,TAS,Moonah,7009,-42.837607,147.298163
Painta Man,0419 446 552,,paintaman1@icloud.com,,,,,-41.4370868,147.1393767
Penno's Paint Pro's Pty Ltd,(03) 6398 2883,,,,,,,-41.5784994,147.1769254
Potter's Painting,0497 384 754,,npotterpainting@gmail.com,,,,,-41.1783532,146.3609534
Programmed Property Services,1800 620 911,,marketing@programmed.com.au,8 Pearl Street,TAS,Moonah,7009,-42.837607,147.298163
Paint-Tech Pty Ltd,(03) 6273 2751,,,51 Sunderland St,TAS,Moonah,7009,-42.839075,147.294652
Partridge W Painting,0407 641 907,,,,,,,-43.007397,147.0408515
Paul Hudson Painting &amp; Decorating,0438 607 053,,huddopr@hotmail.com,,,,,-43.0259414,147.4172779
Paul Matthews,(03) 6343 6327,,paulmatthews62@hotmail.com,PO Box 289,TAS,Prospect,7250,-41.4704516,147.1351433
Paul Payne,0402 235 229,,,,,,,-42.8654471,147.2793304
Penno's The Painting &amp; Decorating Professionals,(03) 6398 1101,,,,,,,-41.5784994,147.1769254
Peppers Painting &amp; Decorating,0419 974 741,,agpepper@hotmail.com,,,,,-42.8994482,147.4302071
Performance Painting,1800 937 686,,pformancepainting@gmail.com,,,,,
Performance Painting,0429 799 852,,pformancepainting@gmail.com,12 Chaffeys Dr,TAS,Dodges Ferry,7173,-42.853389,147.625345
Peter Briggs,0417 513 400,,Peter.Briggs@hsf.com,8 Gill Pl,TAS,Upper Burnie,7320,-41.069832,145.883775
Precision Painting Hobart,0499 441 430,,,,,,,-42.9756751,147.3094943
Premier Painting Tasmania,0448 240 298,,premierpaintingtasmania@outlook.com,,,,,-41.420612,147.1353462
Prep Right Painting,0407 877 165,,,,,,,-42.791499,147.2538241
Professional Painting Solutions,0413 003 194,,,31 Mann St,TAS,Invermay,7248,-41.415528,147.136902
Programmed Maintenance Services,1800 620 911,,marketing@pmsltd.com.au,8 Pearl St,TAS,Derwent Park,7009,-42.837465,147.298284
Programmed Property Services,(03) 6272 3033,,marketing@programmed.com.au,8 Pearl St,TAS,Moonah,7009,-42.837465,147.298284
Pro-Paint,0408 125 128,,,147 Elizabeth St,TAS,Hobart,7000,-42.87985,147.324536
Pro Roof Painting,0418 517 633,,,330 Hillwood Rd,TAS,Hillwood,7252,-41.23205,146.98618
Pro-Shield Painting,0400 422 461,,,9 Kanella Ave,TAS,Chigwell,7011,-42.809394,147.247218
P &amp; R Painting Services,(03) 6428 2487,,patgarry@bigpond.net.au,6 Arcadia Ave,TAS,Turners Beach,7315,-41.1608,146.24574
Painta Man,0419 446 552,,paintaman1@icloud.com,,,,,-41.4370868,147.1393767
Penno's Paint Pro's Pty Ltd,(03) 6398 2883,,,,,,,-41.5784994,147.1769254
Potter's Painting,0497 384 754,,npotterpainting@gmail.com,,,,,-41.1783532,146.3609534
Programmed Property Services,1800 620 911,,marketing@programmed.com.au,8 Pearl Street,TAS,Moonah,7009,-42.837607,147.298163
Painta Man,0419 446 552,,paintaman1@icloud.com,,,,,-41.4370868,147.1393767
Penno's Paint Pro's Pty Ltd,(03) 6398 2883,,,,,,,-41.5784994,147.1769254
Potter's Painting,0497 384 754,,npotterpainting@gmail.com,,,,,-41.1783532,146.3609534
Programmed Property Services,1800 620 911,,marketing@programmed.com.au,8 Pearl Street,TAS,Moonah,7009,-42.837607,147.298163
Paint-Tech Pty Ltd,(03) 6273 2751,,,51 Sunderland St,TAS,Moonah,7009,-42.839075,147.294652
Partridge W Painting,0407 641 907,,,,,,,-43.007397,147.0408515
Paul Hudson Painting &amp; Decorating,0438 607 053,,huddopr@hotmail.com,,,,,-43.0259414,147.4172779
Paul Matthews,(03) 6343 6327,,paulmatthews62@hotmail.com,PO Box 289,TAS,Prospect,7250,-41.4704516,147.1351433
Paul Payne,0402 235 229,,,,,,,-42.8654471,147.2793304
Penno's The Painting &amp; Decorating Professionals,(03) 6398 1101,,,,,,,-41.5784994,147.1769254
Peppers Painting &amp; Decorating,0419 974 741,,agpepper@hotmail.com,,,,,-42.8994482,147.4302071
Performance Painting,1800 937 686,,pformancepainting@gmail.com,,,,,
Performance Painting,0429 799 852,,pformancepainting@gmail.com,12 Chaffeys Dr,TAS,Dodges Ferry,7173,-42.853389,147.625345
Peter Briggs,0417 513 400,,Peter.Briggs@hsf.com,8 Gill Pl,TAS,Upper Burnie,7320,-41.069832,145.883775
Precision Painting Hobart,0499 441 430,,,,,,,-42.9756751,147.3094943
Premier Painting Tasmania,0448 240 298,,premierpaintingtasmania@outlook.com,,,,,-41.420612,147.1353462
Prep Right Painting,0407 877 165,,,,,,,-42.791499,147.2538241
Professional Painting Solutions,0413 003 194,,,31 Mann St,TAS,Invermay,7248,-41.415528,147.136902
Programmed Maintenance Services,1800 620 911,,marketing@pmsltd.com.au,8 Pearl St,TAS,Derwent Park,7009,-42.837465,147.298284
Programmed Property Services,(03) 6272 3033,,marketing@programmed.com.au,8 Pearl St,TAS,Moonah,7009,-42.837465,147.298284
Pro-Paint,0408 125 128,,,147 Elizabeth St,TAS,Hobart,7000,-42.87985,147.324536
Pro Roof Painting,0418 517 633,,,330 Hillwood Rd,TAS,Hillwood,7252,-41.23205,146.98618
Pro-Shield Painting,0400 422 461,,,9 Kanella Ave,TAS,Chigwell,7011,-42.809394,147.247218
P &amp; R Painting Services,(03) 6428 2487,,patgarry@bigpond.net.au,6 Arcadia Ave,TAS,Turners Beach,7315,-41.1608,146.24574
Pelham Painters,0417 125 231,,scott@pelhampainters.com.au,22 Hakea Dr,TAS,Tolmans Hill,7007,-42.911776,147.307084
Penno's Paint Pro's Pty Ltd,(03) 6398 2883,,,,,,,-41.5784994,147.1769254
Peter Briggs,0417 513 400,,Peter.Briggs@hsf.com,,,,,
Potter's Painting,0497 384 754,,npotterpainting@gmail.com,,,,,-41.1783532,146.3609534
Programmed Property Services,(03) 6334 1045,,marketing@programmed.com.au,1/ 61 Cypress St,TAS,Newstead,7250,-41.4305,147.15843
Programmed Property Services,1800 620 911,,marketing@programmed.com.au,8 Pearl Street,TAS,Moonah,7009,-42.837607,147.298163
Pybus Painting,0407 292 715,,chpybus@gmail.com,,,,,-43.0304321,147.0486831
Painta Man,0419 446 552,,paintaman1@icloud.com,,,,,-41.4370868,147.1393767
Penno's Paint Pro's Pty Ltd,(03) 6398 2883,,,,,,,-41.5784994,147.1769254
Potter's Painting,0497 384 754,,npotterpainting@gmail.com,,,,,-41.1783532,146.3609534
Programmed Property Services,1800 620 911,,marketing@programmed.com.au,8 Pearl Street,TAS,Moonah,7009,-42.837607,147.298163
Painta Man,0419 446 552,,paintaman1@icloud.com,,,,,-41.4370868,147.1393767
Penno's Paint Pro's Pty Ltd,(03) 6398 2883,,,,,,,-41.5784994,147.1769254
Potter's Painting,0497 384 754,,npotterpainting@gmail.com,,,,,-41.1783532,146.3609534
Programmed Property Services,1800 620 911,,marketing@programmed.com.au,8 Pearl Street,TAS,Moonah,7009,-42.837607,147.298163
Paint-Tech Pty Ltd,(03) 6273 2751,,,51 Sunderland St,TAS,Moonah,7009,-42.839075,147.294652
Partridge W Painting,0407 641 907,,,,,,,-43.007397,147.0408515
Paul Hudson Painting &amp; Decorating,0438 607 053,,huddopr@hotmail.com,,,,,-43.0259414,147.4172779
Paul Matthews,(03) 6343 6327,,paulmatthews62@hotmail.com,PO Box 289,TAS,Prospect,7250,-41.4704516,147.1351433
Paul Payne,0402 235 229,,,,,,,-42.8654471,147.2793304
Penno's The Painting &amp; Decorating Professionals,(03) 6398 1101,,,,,,,-41.5784994,147.1769254
Peppers Painting &amp; Decorating,0419 974 741,,agpepper@hotmail.com,,,,,-42.8994482,147.4302071
Performance Painting,1800 937 686,,pformancepainting@gmail.com,,,,,
Performance Painting,0429 799 852,,pformancepainting@gmail.com,12 Chaffeys Dr,TAS,Dodges Ferry,7173,-42.853389,147.625345
Peter Briggs,0417 513 400,,Peter.Briggs@hsf.com,8 Gill Pl,TAS,Upper Burnie,7320,-41.069832,145.883775
Precision Painting Hobart,0499 441 430,,,,,,,-42.9756751,147.3094943
Premier Painting Tasmania,0448 240 298,,premierpaintingtasmania@outlook.com,,,,,-41.420612,147.1353462
Prep Right Painting,0407 877 165,,,,,,,-42.791499,147.2538241
Professional Painting Solutions,0413 003 194,,,31 Mann St,TAS,Invermay,7248,-41.415528,147.136902
Programmed Maintenance Services,1800 620 911,,marketing@pmsltd.com.au,8 Pearl St,TAS,Derwent Park,7009,-42.837465,147.298284
Programmed Property Services,(03) 6272 3033,,marketing@programmed.com.au,8 Pearl St,TAS,Moonah,7009,-42.837465,147.298284
Pro-Paint,0408 125 128,,,147 Elizabeth St,TAS,Hobart,7000,-42.87985,147.324536
Pro Roof Painting,0418 517 633,,,330 Hillwood Rd,TAS,Hillwood,7252,-41.23205,146.98618
Pro-Shield Painting,0400 422 461,,,9 Kanella Ave,TAS,Chigwell,7011,-42.809394,147.247218
P &amp; R Painting Services,(03) 6428 2487,,patgarry@bigpond.net.au,6 Arcadia Ave,TAS,Turners Beach,7315,-41.1608,146.24574
Painta Man,0419 446 552,,paintaman1@icloud.com,,,,,-41.4370868,147.1393767
Penno's Paint Pro's Pty Ltd,(03) 6398 2883,,,,,,,-41.5784994,147.1769254
Potter's Painting,0497 384 754,,npotterpainting@gmail.com,,,,,-41.1783532,146.3609534
Programmed Property Services,1800 620 911,,marketing@programmed.com.au,8 Pearl Street,TAS,Moonah,7009,-42.837607,147.298163
Painta Man,0419 446 552,,paintaman1@icloud.com,,,,,-41.4370868,147.1393767
Penno's Paint Pro's Pty Ltd,(03) 6398 2883,,,,,,,-41.5784994,147.1769254
Potter's Painting,0497 384 754,,npotterpainting@gmail.com,,,,,-41.1783532,146.3609534
Programmed Property Services,1800 620 911,,marketing@programmed.com.au,8 Pearl Street,TAS,Moonah,7009,-42.837607,147.298163
Paint-Tech Pty Ltd,(03) 6273 2751,,,51 Sunderland St,TAS,Moonah,7009,-42.839075,147.294652
Partridge W Painting,0407 641 907,,,,,,,-43.007397,147.0408515
Paul Hudson Painting &amp; Decorating,0438 607 053,,huddopr@hotmail.com,,,,,-43.0259414,147.4172779
Paul Matthews,(03) 6343 6327,,paulmatthews62@hotmail.com,PO Box 289,TAS,Prospect,7250,-41.4704516,147.1351433
Paul Payne,0402 235 229,,,,,,,-42.8654471,147.2793304
Penno's The Painting &amp; Decorating Professionals,(03) 6398 1101,,,,,,,-41.5784994,147.1769254
Peppers Painting &amp; Decorating,0419 974 741,,agpepper@hotmail.com,,,,,-42.8994482,147.4302071
Performance Painting,1800 937 686,,pformancepainting@gmail.com,,,,,
Performance Painting,0429 799 852,,pformancepainting@gmail.com,12 Chaffeys Dr,TAS,Dodges Ferry,7173,-42.853389,147.625345
Peter Briggs,0417 513 400,,Peter.Briggs@hsf.com,8 Gill Pl,TAS,Upper Burnie,7320,-41.069832,145.883775
Precision Painting Hobart,0499 441 430,,,,,,,-42.9756751,147.3094943
Premier Painting Tasmania,0448 240 298,,premierpaintingtasmania@outlook.com,,,,,-41.420612,147.1353462
Prep Right Painting,0407 877 165,,,,,,,-42.791499,147.2538241
Professional Painting Solutions,0413 003 194,,,31 Mann St,TAS,Invermay,7248,-41.415528,147.136902
Programmed Maintenance Services,1800 620 911,,marketing@pmsltd.com.au,8 Pearl St,TAS,Derwent Park,7009,-42.837465,147.298284
Programmed Property Services,(03) 6272 3033,,marketing@programmed.com.au,8 Pearl St,TAS,Moonah,7009,-42.837465,147.298284
Pro-Paint,0408 125 128,,,147 Elizabeth St,TAS,Hobart,7000,-42.87985,147.324536
Pro Roof Painting,0418 517 633,,,330 Hillwood Rd,TAS,Hillwood,7252,-41.23205,146.98618
Pro-Shield Painting,0400 422 461,,,9 Kanella Ave,TAS,Chigwell,7011,-42.809394,147.247218
P &amp; R Painting Services,(03) 6428 2487,,patgarry@bigpond.net.au,6 Arcadia Ave,TAS,Turners Beach,7315,-41.1608,146.24574
Pelham Painters,0417 125 231,,scott@pelhampainters.com.au,22 Hakea Dr,TAS,Tolmans Hill,7007,-42.911776,147.307084
Penno's Paint Pro's Pty Ltd,(03) 6398 2883,,,,,,,-41.5784994,147.1769254
Peter Briggs,0417 513 400,,Peter.Briggs@hsf.com,,,,,
Potter's Painting,0497 384 754,,npotterpainting@gmail.com,,,,,-41.1783532,146.3609534
