BUSINESS NAME, PHONE, WEB, EMAIL, STREET, SUBURB, STATE, POSTCODE, GPS LATITUDE, GPS LONGITUDE
Di Fabio L &amp; M,(03) 9471 0384,,,789 High St,VIC,Reservoir,3073,-37.728704, 145.005326
Dinosaur Bros.,0408 991 702,,,,,,,
Discount Kitchens,(03) 8683 9004,,,,,,,-37.934338, 145.037277
Divine Cabinets,(03) 9748 6999,,,4A Nevada Ct,VIC,Hoppers Crossing,3029,-37.87648, 144.70958
DMJ Cabinets,(03) 9706 3086,,,Factory 4 7-9 Futura Rd,VIC,Keysborough,3173,-37.986186, 145.19146
Douthat's Joinery,(03) 5456 3137,,,,,,,
Dragon City Cabinet Makers,(03) 5446 2380,,,129 Victoria St,VIC,Eaglehawk,3556,-36.725167, 144.250144
Design-Line Kitchens,(03) 9769 1314,,,Factory 2 7 Kempson Ct,VIC,Keysborough,3173,-37.99865, 145.18449
Distinctive Cabinets,(03) 9543 9595,,,14 Milgate St,VIC,Oakleigh South,3167,-37.914583, 145.109413
DVS Kitchens,0405 845 065,,Dvskitchens@hotmail.com,8A Poa Ct,VIC,Craigieburn,3064,-37.615521, 144.944092
Eaglewood Kitchen Bathroom &amp; Outdoor,0414 512 814,,eaglewoodkdv@gmail.com,3 Leith Dr,VIC,Mernda,3754,-37.600913, 145.067974
Echuca Hi Way Joinery,(03) 5482 2099,,,8 Matong Rd,VIC,Echuca,3564,-36.145786, 144.763089
Emerald Custom Joinery,0410 541 067,,info@emeraldcj.com.au,3/ 4 Wigan Rd,VIC,Bayswater,3153,-37.845833, 145.280537
Exquisite Cabinet Makers,(03) 9357 8940,,,8 Killara Rd,VIC,Campbellfield,3061,-37.667278, 144.964433
Earl J H &amp; H F,(03) 5461 3446,,,5 Johnson St,VIC,Maryborough,3465,-37.061819, 143.738448
Earnest Cabinet Services,0402 669 132,,,6 Woodbury Ave,VIC,Caroline Springs,3023,-37.718931, 144.738199
Easson Cabinets &amp; Carpentry,0418 314 284,,,370 Gembrook Rd,VIC,Launching Place,3139,-37.810168, 145.583433
Eastbourne Cabinets,0407 180 849,,,31 Aileen Ave,VIC,Montrose,3765,-37.814574, 145.345136
Edge Cabinets,(03) 9397 1887,,,7 Albemale St,VIC,Williamstown North,3016,-37.85156, 144.86639
Elite Cabinets Pty Ltd,(03) 9469 5052,,,Factory 2 34 Tuscan Ct,VIC,Thomastown,3074,-37.68778, 145.00656
Elite Joinery Installations,0418 688 508,,,,,,,-38.03747099, 145.34860338
Eltham Cabinets &amp; Joinery,0416 036 610,,leighbrett@elthamcabinets.com,,,,,-37.6029361, 145.2692926
Emstar Kitchen Cabinets &amp; Furniture,0418 304 109,,tony@emstar.com.au,12 Cliveden Ct,VIC,Thomastown,3074,-37.686706, 145.017701
Endeavour Cabinets,(03) 8900 0259,,endeavourcabinets@yahoo.com,Factory 5 38-44 Dandenong St,VIC,Dandenong,3175,-37.994263, 145.198891
Entire Cabinets &amp; Joinery,(03) 9369 3799,,,34 Industrial Ave,VIC,Hoppers Crossing,3029,-37.86781, 144.72952
Epping Kitchen and Cabinets,(03) 7032 8877,,,15 Quinlan Rd,VIC,Epping,3076,-37.637736, 145.011909
Eyeline Cabinets Pty Ltd,0423 356 370,,,3/ 37 Matisi St,VIC,Thornbury,3071,-37.757093, 145.026719
Eastwood Cabinets Pty Ltd,(03) 9562 7667,,,20 Carinish Rd,VIC,Oakleigh South,3167,-37.915121, 145.108143
E &amp; M Creative Cabinets,(03) 8772 2176,,,6 John St,VIC,Dandenong,3175,-37.998949, 145.217492
ESGEE Joinery and Cabinets,(03) 9330 4509,,esgeejoinery.cabinets123@gmail.com,10 67-75 Garden Dr,VIC,Tullamarine,3043,-37.689673, 144.875312
Ezard Cabinets,(03) 5174 3155,,,,,,,
Facelifts For Kitchens,(03) 9720 5932,,glowood@iinet.net.au,Showroom 8/ 381 Bayswater Rd,VIC,Bayswater,3153,-37.8366, 145.27213
Fine Edge Kitchens,(03) 9773 4416,,,Factory 1/ 213 Wells Rd,VIC,Chelsea Heights,3196,-38.04124, 145.13844
FKI Cabinets,0406 421 491,,mark.filardo@gmail.com,,,,,-37.6723607, 145.0150889
Furncraft,0447 369 520,,,,,,,-37.932495, 145.44072
FAD Joinery,0422 018 847,,fadjoinery@outlook.com,,,,,-37.5120647, 145.1178352
Fairmont Cabinets Pty Ltd,(03) 9421 4600,,,29 Grosvenor St,VIC,Abbotsford,3067,-37.809266, 145.006355
Fares Cabinets,0414 911 248,,fares.cabinets@live.com.au,Unit 22 68 Popes Rd,VIC,Keysborough,3173,-37.983677, 145.1911
Fineform Joinery,(03) 8587 4900,,andrew@fineformjoinery.com.au,Factory 5/ 11 Urban St,VIC,Braeside,3195,-37.99754, 145.11123
Fine Shaving's Custom Cabinet's,(03) 9735 4890,,,,,,,-37.757549, 145.350281
Fine Shavings Custom Cabinets,(03) 9735 4890,,,10 Bramwell St,VIC,Lilydale,3140,-37.767491, 145.374816
Floorline Cabinets,0412 374 420,,floorlinecabinets@hotmail.com,,,,,-38.052059, 145.115906
Franze Woodwork &amp; Design Cabinet Makers Pty Ltd,(03) 9360 9611,,,Fcty 2/ 11 Lentini St,VIC,Hoppers Crossing,3029,-37.87355, 144.72801
Fraser Reynolds Cabinet &amp; Joinery,(02) 6071 2384,,,84 Carmans Rd,VIC,Tallangatta East,3700,-36.226656, 147.278345
Fusion Cabinetmaking,0408 775 178,,,74 Sandells Rd,VIC,Tecoma,3160,-37.904246, 145.345198
F &amp; G Furniture,(03) 9725 5571,,,20 Jesmond Rd,VIC,Croydon,3136,-37.805906, 145.282361
Finesse Cabinet Making,(03) 9466 1707,,,20A Temple Dr,VIC,Thomastown,3074,-37.69027, 145.01763
Future Cabinets,(03) 9460 6666,,,Fcty 1/ 2 Clay Ct,VIC,Thomastown,3074,-37.69198, 144.99159
Gala Cabinets Aus Pty Ltd,0408 826 643,,galafurnitureaus@bigpond.com,Factory 9 29-39 Westwood Dr,VIC,Ravenhall,3023,-37.767067, 144.752063
Geoff Rodgers Cabinets,0409 960 695,,,35 Grayling St,VIC,Belmont,3216,-38.184037, 144.353596
Golden Woodwork,0412 531 584,,goldenwoodwork@live.com.au,Factory 2/ 81 Henry St,VIC,St Albans,3021,-37.734604, 144.798132
GRAYSON DESIGN GROUP,(03) 5277 3082,,,6 Sharon Ct,VIC,Bell Park,3215,-38.107893, 144.343091
Gateway Joinery,(03) 5792 1028,,,4 Darcy St,VIC,Seymour,3660,-37.05493, 145.17148
Gazsal Cabinets,(03) 9793 6266,,,53-55 Sinclair Rd,VIC,Dandenong,3175,-37.98785, 145.19759
Gellibrand Cabinet Works,(03) 9397 6761,,,35 Albemarle St,VIC,Williamstown North,3016,-37.851131, 144.8624
Gemini Interiors,(03) 9792 0771,,,34 Claredale,VIC,Dandenong,3175,-37.997546, 145.22756
Georg Interiors Pty Ltd,0411 510 877,,georgedouralis@gammadoura.com.au,Level 1 422 Bridge Rd,VIC,Richmond,3121,-37.819491, 145.00554
GMC Cabinets,(03) 5428 8855,,,Fcty 3/ 7 Sauer Rd,VIC,New Gisborne,3438,-37.46636, 144.60579
GNJ Cabinets,0403 163 595,,,,,,,-37.6786135, 144.9567861
GOS Australia Pty Ltd,(03) 9459 8944,,,133- 135 McEwan Rd,VIC,Heidelberg West,3081,-37.73158, 145.05378
Graham Cameron Cabinet Maker,(03) 5622 1426,,grahamcameron.cm@bigpond.com,7 Buntine Dr,VIC,Warragul,3820,-38.154276, 145.905112
Grange Joinery Pty Ltd,(03) 9770 8777,,grangejoinery@bigpond.com,Fy 5 56 Lakewood Bvd,VIC,Carrum Downs,3201,-38.09328, 145.16085
G &amp; R Cabinets,(03) 9357 5003,,,Fcty 2/ 36 Killara Rd,VIC,Campbellfield,3061,-37.665097, 144.964833
Greg's Cabinets,0401 860 039,,,,,,,-37.69652787, 144.93092172
Geoff Rodgers Cabinet Maker,(03) 5243 9842,,,35 Grayling St,VIC,Belmont,3216,-38.184037, 144.353596
GoFlatpacks,(03) 5254 3274,,,192-246 Staceys Rd,VIC,Connewarre,3227,-38.256058, 144.422595
Grange Kitchen &amp; Joinery,(03) 9369 2004,,,Fcty 1/ 45 Industrial Ave,VIC,Hoppers Crossing,3029,-37.86654, 144.73167
GV Kitchens,0428 866 527,,gvkitchens@bigpond.com,15 Lemnos North Rd,VIC,Lemnos,3631,-36.363667, 145.461655
Haack's Industries,0438 526 245,,,10 Peart St,VIC,Bairnsdale,3875,-37.840408, 147.591432
Heavenly Kitchens,0420 823 817,,,Marine Parade,VIC,Hastings,3915,-38.289061, 145.204883
Hi-Tech Cabinets,,,info@hitechcabinets.com.au,Nathan Dr,VIC,Campbellfield,3061,-37.649133, 144.941066
Howard Cabinets,(03) 5853 2322,,howardcabinets@live.com.au,301 Allan St,VIC,Kyabram,3620,-36.313031, 145.051768
HAIN Cabinetry,0425 704 867,,,9 Corr St,VIC,Moorabbin,3189,-37.940556, 145.069
Halas Cabinets Pty Ltd,0401 136 508,,,66 Erlston Cct,VIC,Cranbourne,3977,-38.123056, 145.287752
Hallam Kitchens Pty Ltd,(03) 9796 5095,,,Fact 5/2- 4 Keppel Dr,VIC,Hallam,3803,-38.01502, 145.27268
H &amp; H Cabinets Pty Ltd,(03) 9808 4200,,info@hhcabinets.com.au,5 Florence St,VIC,Burwood,3125,-37.857923, 145.111406
HiDesign Joinery,0451 515 449,,,5/ 19 Walter St,VIC,Moorabbin,3189,-37.937966, 145.06523
Hilmo's Cabinets,(03) 5968 9407,,hilmos@iinet.com.au,,,,,-38.0784936, 145.4826278
Hi Tech Furniture,(03) 9311 3386,,,16 Comley St,VIC,Sunshine North,3020,-37.767097, 144.828802
Hogan A L &amp; J R Builders &amp; Cabinet Makers,(03) 5497 1602,,,10/ 14 Corack St,VIC,Donald,3480,-36.378396, 142.988615
Homestead Cabinets &amp; Furniture,(03) 5981 0880,,,Factory 1 58 Collins Rd,VIC,Dromana,3936,-38.33883, 144.98795
Howarth Kitchens Pty Ltd,(03) 9720 5800,,,15 Edelmaier St,VIC,Bayswater,3153,-37.845261, 145.274384
HQA Builder and Building services,0466 601 377,,,14B Bass Ct,VIC,Keysborough,3173,-38.016065, 145.183096
Huxley Furniture,0423 306 779,,peter@huxleyfurniture.com,26A Beatrice Ave,VIC,Heidelberg West,3081,-37.731035, 145.052455
Hargreaves Joinery,(03) 5743 2405,,info@hargreavesjoinery.com.au,2 O'Brien St,VIC,Yarrawonga,3730,-36.028863, 145.993992
Hilmos Cabinets Pty Ltd,0404 877 546,,Hilmos@iinet.net.au,Factory 2 16 Drovers Pl,VIC,Pakenham,3810,-38.098683, 145.497966
Hove Kitchens Pty Ltd,(03) 9728 2644,,,Factory 20 209 Liverpool Rd,VIC,Kilsyth,3137,-37.821326, 145.320042
Hyqual Cabinets,(03) 9728 6855,,,81 Canterbury Rd,VIC,Kilsyth,3137,-37.814067, 145.322344
iB Kitchens,0470 260 254,,talib.ibrahim1@gmail.com,6 Webster St,VIC,Dandenong,3175,-37.993232, 145.215389
Impact Cabinetry &amp; Design,0418 389 770,,impactcabinetry@outlook.com,,,,,
Instyle Interiors Group,0411 505 045,,darrenw@instyle-group.com.au,,,,,-37.2477524, 144.4534898
Inverloch Kitchens &amp; Joinery,0419 353 810,,inverlochkitchens@bigpond.com,18 Bear St,VIC,Inverloch,3996,-38.62984, 145.71891
I Build Cabinets Pty Ltd,0457 339 055,,,8 Village Way,VIC,Maribyrnong,3032,-37.771254, 144.878194
Ideal Cabinets,(03) 5977 4711,,,8 Peacock Rd,VIC,Tyabb,3913,-38.259944, 145.184849
IDG Izmir designer group,0424 948 090,,kaan@izmirdesignergroup.com.au,Unit 1 1 Scammel St,VIC,Campbellfield,3061,-37.648034, 144.943643
Impressive Cabinets,(03) 9791 9758,,impressivecabinets@bigpond.com,18 Commercial Dr,VIC,Lynbrook,3975,-38.04283, 145.248371
Indigo Joinery,(02) 6032 8864,,,120 Sheridan's Bridge Rd,NSW,Rutherglen,3685,-36.06767, 146.44555
Inter-Design Cabinets Pty Ltd,(03) 9532 5860,,,135 Chesterville Rd,VIC,Highett,3190,-37.9486, 145.05743
Interior Cabinetry &amp; Design,0421 514 705,,,1 15 Nevin St,VIC,Thomastown,3074,-37.694623, 145.033314
Interior Custom Design,0477 176 017,,paulaimon145@outlook.com,29 Longview Ct,VIC,Thomastown,3074,-37.688873, 145.045351
ISM Interiors Pty Ltd,(03) 8673 6900,,,24 Halsey Rd,VIC,Airport West,3042,-37.719056, 144.889779
Imlach Made,0421 840 061,,m.g.imlach@gmail.com,Fcty 13/ 35-37 Canterbury Rd,VIC,Braeside,3195,-38.009627, 145.109084
Individual Design &amp; Construction,(03) 9434 4305,,,12 Sherbourne Rd,VIC,Greensborough,3088,-37.711262, 145.114291
Interior Projects by Vereker,0447 920 155,,interiorprojects@outlook.com.au,153 Edgecombe Rd,VIC,Kyneton,3444,-37.230061, 144.463774
Italia Kitchens,(03) 9077 1719,,italiakitchens1@gmail.com,208A Newlands Rd,VIC,Coburg,3058,-37.7221, 144.976814
Jabec Interiors,0433 143 620,,,,,,,
JD Cabinets,0421 314 135,,,18 Charlton Ave,VIC,Cheltenham,3192,-37.962893, 145.041097
JMA Joinery,0422 295 756,,,,,,,-37.795525, 144.771362
J &amp; P Neville,0419 137 842,,,16 Collins Rd,VIC,Dromana,3936,-38.332895, 144.988988
Jacob's Joinery Pty Ltd,0407 778 399,,chris@jacobsjoinery.com.au,Shed 16/22 Walsh Road,VIC,Warrnambool,3280,-38.367548, 142.456687
JAN Cabinets,0403 444 193,,marwan@jancabinets.com.au,94A Killara Rd,VIC,Campbellfield,3061,-37.660541, 144.96509
Jason Karl Eddy,0430 653 500,,alljaysjargon@hotmail.com,Fcty 1/ 8 Sauer Rd,VIC,New Gisborne,3438,-37.466585, 144.606859
Jazdec Kitchens &amp; Bathrooms,0421 487 628,,,Lot 122/ View Gully Rd,VIC,Hopetoun Park,3340,-37.695659, 144.506186
JB Custom cabinet,0421 093 334,,,228 St Germain Bvd,VIC,Clyde North,3978,-38.097329, 145.372266
JB Joinery,0425 835 511,,,3 Mepstead Cl,VIC,Pakenham,3810,-38.096094, 145.484234
Jebba's Creations,0400 939 931,,,18- 20 Intrepid St,VIC,Berwick,3806,-38.03711, 145.33864
Jemson Office Furniture,(03) 9702 3979,,,8 Westpool Dr,VIC,Hallam,3803,-38.015186, 145.263202
Jenkins Cabinets,0425 875 101,,jenkinscabinetmakers@gmail.com,38 Brasser Ave,VIC,Dromana,3936,-38.334044, 144.985161
JGG Cabinets,0407 326 997,,,,,,,-37.918018, 145.035736
JLA Joinery &amp; Kitchens,0400 057 761,,,,,,,-37.5794964, 144.728892
J L Cabinets,(03) 5981 2778,,,U 3 10 Colchester Rd,VIC,Rosebud,3939,-38.37871, 144.88639
JM Specialised Kitchens &amp; Cabinets,0421 568 956,,info@jmskitchensandcabinets.com.au,,,,,-37.8695335, 144.8302375
Joe Palermo Cabinets,(03) 5166 1626,,,11 Warren Tce,VIC,Hazelwood North,3840,-38.27626, 146.49131
John Hood Staff Pty Ltd,(03) 9583 3410,,,5- 7 Charlton Ave,VIC,Cheltenham,3192,-37.96208, 145.0408
Join By Join,0433 339 319,,smellars@bigpond.net.au,,,,,-37.842567, 145.267944
Joinery By Design,1300 113 523,,,,,,,-37.6513007, 145.0890615
Joinery By Dimensions,(02) 6027 1084,,,Suite 7/ 37 High St,VIC,Yackandandah,3749,-36.31269, 146.8382
JRT Cabinets,(03) 9356 9903,,,114 Monroe Ave,VIC,Sunshine North,3020,-37.757386, 144.833766
J.S Cabinets Pty Ltd,(03) 9336 2366,,,Factory 2 12 Cain Ave,VIC,Keilor East,3033,-37.73363, 144.8567
J &amp; T Joinery Pty Ltd,(03) 5721 5085,,,Sinclair Dr,VIC,Wangaratta,3677,-36.364209, 146.294398
J.B. &amp; T.I. Jenkins,0425 875 101,,jenkinscabinetmakers@gmail.com,38 Brasser Ave,VIC,Dromana,3936,-38.334044, 144.985161
J P Joinery,0419 004 631,,,,,,,-37.9519068, 145.1520762
JUSTIN'S JOINERY,0451 837 077,,info@justinsjoinery.com.au,,,,,-38.1083474, 145.2844247
Kan-Do Cabinets,(03) 9464 3099,,,166A Settlement Rd,VIC,Thomastown,3074,-37.694241, 145.040835
Kingston Kitchens &amp; Cabinets,0412 613 215,,ryankingston1@hotmail.com,Toy St,VIC,Longwarry,3816,-38.108025, 145.766186
Kitchens 4 Life,(03) 9574 2727,,,1680 Centre Rd,VIC,Springvale,3171,-37.93316, 145.153727
K M J Cabinets &amp; Design,(03) 9703 1599,,,Factory 9 19- 25 Rimfire Dr,VIC,Hallam,3803,-38.01864, 145.27366
Kara Cabinet,(03) 9357 7186,,,49 Adrian Rd,VIC,Campbellfield,3061,-37.658999, 144.960912
Kassis Kitchens,0414 621 881,,george@kassiscabinets.com,,,,,-37.9918479, 145.1720104
Kentish &amp; Hall Interiors,(03) 5442 5285,,,74 Powells Ave,VIC,East Bendigo,3550,-36.752393, 144.317906
Kevin Gardiner Kitchens,(03) 5662 4462,,kgk@tgpi.com.au,104 Horn St,VIC,Leongatha,3953,-38.4704, 145.959277
Kevin Whitehead,(03) 5232 1988,,,46 Grant St,VIC,Colac,3250,-38.338651, 143.582118
KitchCo Flatpack Cabinets,(03) 5985 6366,,ryekitch@bigpond.net.au,Factory 3 54- 56 Peninsula Ave,VIC,Rye,3941,-38.377757, 144.805869
Kitchen Ambience,(03) 9484 8644,,,221 High St,VIC,Preston,3072,-37.74535, 145.00244
Kitchen Artistry,0433 275 117,,joshsoldani@live.com,3 Roxanne Pl,VIC,Newcomb,3219,-38.173214, 144.398482
Kitchen &amp; Bathrooms Victoria Pty Ltd,(03) 5967 1676,,kitchenbathroomvictoria@gmail.com,40 Paramount Blvd,VIC,Cranbourne West,3977,-38.090452, 145.248609
Kitchen Cabinet Solutions,(03) 9078 5762,,,77 Keys Rd,VIC,Moorabbin,3189,-37.94846, 145.06773
Kitchens &amp; Cabinets,(03) 5962 2201,,,18 Hunter Rd,VIC,Healesville,3777,-37.656861, 145.506737
Kitchens &amp; Cabinets Online,0455 137 527,,jack@kcoaustralia.com,,,,,-36.3667971, 145.4032227
Kitchen Shop The,0407 043 997,,,1667 Centre Rd,VIC,Springvale,3171,-37.931359, 145.148918
Kitchens Just For You,0414 950 647,,,,,,,-36.3569809, 146.3201525
KitchenWise,(03) 5831 2077,,info@kitchenwise.com.au,6 Telford Dr,VIC,Shepparton,3630,-36.375032, 145.424596
Koowee Cabinets,0425 779 537,,kooweecabinets@gmail.com,D 3 381 Rossiter Rd,VIC,Koo Wee Rup,3981,-38.195362, 145.498138
Korumburra Cabinet Makers,(03) 5658 1730,,korumburracabinetmakers@gmail.com,2/ 2 Adkins St,VIC,Korumburra,3950,-38.427009, 145.809676
K &amp; P Cabinets,(03) 9338 3913,,,27 Fraser St,VIC,Airport West,3042,-37.724784, 144.888441
King Darryl J Cabinet Making &amp; Carpentry Services,0425 722 991,,,,,,,
Kitchen Comfort,(03) 5278 9030,,,400 Thompson Rd,VIC,Geelong North,3215,-38.09821, 144.34629
KLR Cabinets,0413 397 464,,admin@klrcabinets.com.au,,,,,-37.964428, 145.055984
Kronen Woodcraft Pty Ltd,(03) 9776 9144,,,7 Cumberland Dr,VIC,Seaford,3198,-38.11355, 145.14017
Lacey Paul,(03) 5562 8240,,,Shed 2 12 Cooper St,VIC,Warrnambool,3280,-38.37263, 142.45842
L.C.M. Cabinets,(03) 9794 7293,,,30 Mills Rd,VIC,Dandenong,3175,-37.990677, 145.195651
Lifestyle Cabinets,(03) 9546 1211,,,3 Fury Ct,VIC,Clayton South,3169,-37.94306, 145.1316
Louies Furniture &amp; Cabinet Maker,(03) 9357 1914,,,Factory 1/53- 61 Horne St,VIC,Campbellfield,3061,-37.68168, 144.96748
Lamipal Pty Ltd,(03) 9438 2839,,,,,,,-37.6742265, 145.1590085
Laser Cabinets Pty Ltd,(03) 9336 1033,,,99 Slater Parade,VIC,Keilor East,3033,-37.730087, 144.860864
Lawrence Chris,0419 103 868,,,61 Princess St,VIC,Campbells Creek,3451,-37.086716, 144.191881
Legendary Cabinets,(03) 9747 8666,,,Fcty 2/ 5 Glenville Dr,VIC,Melton,3337,-37.68616, 144.59376
Leonard Interiors,(03) 9710 1944,,,193 School Rd,VIC,St Andrews,3761,-37.587259, 145.256757
Letho Industries Pty Ltd,(03) 9776 9666,,,5 Apsley Pl,VIC,Seaford,3198,-38.11309, 145.14363
Lifestyle Designs International Pty Ltd,(03) 5942 9290,,,61 Wheeler Rd,VIC,Maryknoll,3812,-38.042896, 145.600325
LJ kitchen and wardrobe,0425 866 770,,ljmx168@gmail.com,,,,,-37.9191499, 145.2355464
L&amp; L kitchens pty Ltd,(03) 9357 8688,,eason@llkitchens.com.au,23-25 Lara Way,VIC,Campbellfield,3061,-37.657297, 144.967945
lsb kitchens,0451 299 144,,lsbkitchens@outlook.com,,,,,-37.649967, 144.92157
Law Somerville Industries,(03) 5127 7066,,sales@lsimoe.com.au,92 Moore St,VIC,Moe,3825,-38.16627, 146.26234
Liberty Kitchens,(03) 5831 2620,,sales@libertykitchens.com.au,60 Williams Rd,VIC,Shepparton,3630,-36.381181, 145.420016
Loddon Cabinets,0418 511 918,,info@loddoncabinets.com.au,77 Old Bridgewater-Serpentine Rd,VIC,Bridgewater On Loddon,3516,-36.52461, 144.014749
Luxe Kitchens Pty Ltd,(03) 9562 7478,,info@luxekitchens.com.au,Fcty 3a/ 7 Valley St,VIC,Oakleigh South,3167,-37.917347, 145.108659
Mac Kitchens,0422 140 025,,,Factory 4/ 1821 Ferntree Gully Rd,VIC,Ferntree Gully,3156,-37.88317, 145.269405
Mastercraft Cabinets Pty Ltd,(03) 9532 5659,,,13 Bricker St,VIC,Cheltenham,3192,-37.951509, 145.070392
Melbourne Pro Cabinets,0414 188 938,,,11 Glenvill Ct,VIC,Templestowe,3106,-37.75897, 145.164056
M J Cabinets,(03) 5998 3592,,,70 McAlpine Rd,VIC,Clyde,3978,-38.163824, 145.371754
mannmade cabinets,0405 320 043,,mannpreet1977@gmail.com,Unit 5 15 Logic Ct,VIC,Truganina,3029,-37.82776, 144.740779
MARBEN Kitchens &amp; Benchtops Pty. Ltd.,0412 109 716,,,2/32 Kevin Ave,VIC,Ferntree Gully,3156,-37.887128, 145.281306
Marcon Cabinets Pty Ltd,(03) 9701 6290,,,23 Boileau St,VIC,Keysborough,3173,-37.998024, 145.186982
Mario Massimini,(03) 9898 5686,,,25 Lexton Rd,VIC,Box Hill North,3129,-37.811311, 145.135125
Mark Cantwell,0427 624 845,,,,,,,-38.4760755, 145.9465869
Martin Fitzmaurice Cabinets Pty Ltd,0418 996 916,,martin@mfcabinets.com.au,,,,,-37.4638364, 144.5965377
Martini Design Pty Ltd,0409 331 528,,adam@martinidesign.com.au,5 Northgate Dr,VIC,Thomastown,3074,-37.693542, 145.038886
Martin Waddington Cabinet Making &amp; Interiors,0423 405 863,,mwaddington70@gmail.com,,,,,-36.995532, 144.0677184
Masterpiece Cabinetry,0421 783 593,,,2/ 8 Charnfield Ct,VIC,Thomastown,3074,-37.690734, 145.021327
Master Style Cabinets Pty Ltd,(03) 9706 8099,,,8 Dunn Crst,VIC,Dandenong,3175,-37.996189, 145.193954
Master Trader Pty Ltd,(03) 9587 4218,,,14-16 Bond St,VIC,Mordialloc,3195,-37.99322, 145.10369
Matric Developments,(03) 9464 2044,,,23A Brock St,VIC,Thomastown,3074,-37.684909, 145.025302
M.C Cabinets,0417 354 335,,mccabinetskitchens@hotmail.com,,,,,-37.023651, 145.1393907
McHutchison Rod,(03) 5625 4882,,,,,,,-38.1362, 145.8571498
McKay Joinery Co Pty Ltd,(03) 9484 1764,,,144 Bell St,VIC,Preston East,3072,-37.746472, 145.019525
Metcab Pty Ltd,(03) 5995 9911,,,Fcty 2/ 9 Gordon St,VIC,Cranbourne,3977,-38.10525, 145.28722
MGH GROUP PTY LTD T/as alba joinery,0493 375 383,,,173 Greens Rd,VIC,Dandenong South,3175,-38.012927, 145.206392
Mighty Cabinet Designs,(03) 9005 1070,,,Thor Complex 15G Thor Ct,VIC,Keilor East,3033,-37.730265, 144.85269
Mikan Cabinets,(03) 9792 4077,,zen1z@optusnet.com,9 Balmoral Ave,VIC,Dandenong,3175,-37.997292, 145.22203
Millgrove Cabinets,(03) 5967 2159,,,23 Brittania Creek Rd,VIC,Wesburn,3799,-37.781196, 145.64457
Minerva Cabinets,(03) 9791 9611,,,3 Dennis St,VIC,Dandenong,3175,-37.999666, 145.225554
MITCH'S KITCHENS,0411 031 518,,mitchskitchensaus@gmail.com,,,,,
M Liburdi &amp; Sons,(03) 5278 7190,,,74- 76 Mornington St,VIC,Geelong North,3215,-38.11585, 144.34811
Moar Cabinets Australia Pty Ltd,(03) 9394 1694,,,8 Stoney Way,VIC,Derrimut,3030,-37.800199, 144.755609
Mobeta Kitchens,0401 445 275,,,69 Parkhurst Dr,VIC,Knoxfield,3180,-37.870747, 145.252858
MODECO KITCHENS,0402 582 519,,,Unit 13 22 Makland Dr,VIC,Derrimut,3030,-37.784631, 144.774957
Modern Cabinets,(03) 9555 6415,,,6 Corr St,VIC,Moorabbin,3189,-37.941, 145.06847
Montan Interior Design,0413 681 287,,,281- 285 Rex Rd,VIC,Campbellfield,3061,-37.64708, 144.96262
Moorabbin Cabinets,(03) 9555 7571,,,8 Tabbita St,VIC,Moorabbin,3189,-37.943079, 145.063244
Mason D J Cabinets,(03) 9720 3151,,,Factory 14 172 Canterbury Rd,VIC,Bayswater,3153,-37.8254, 145.28536
Melbourne Joinery Services,0450 106 306,,matt@melbournejoinery.com.au,12/ 513-515 Maroondah Hwy,VIC,Ringwood,3134,-37.797722, 145.251777
MSA Cabinets,(03) 9699 2544,,,99 Thistlethwaite St,VIC,South Melbourne,3205,-37.832459, 144.950538
My New Cabinets,0400 453 851,,mync@mynewcabinets.com.au,,,,,-38.11823, 144.34846
Nantak Kitchens,(03) 9335 3407,,,,,,,
Neville J &amp; P,(03) 5987 1462,,,16 Collins Rd,VIC,Dromana,3936,-38.332895, 144.988988
N.M Cabinets,0417 326 896,,,,,,,-37.7668591, 145.0927108
Nu-Line Cabinets Pty Ltd.,(03) 9458 2522,,,36 - 40 Northern Rd,VIC,Heidelberg West,3081,-37.72954, 145.04673
Narby Cabinets,(03) 5963 7190,,narbycabinets636@bigpond.com,636 Maroondah Hwy,VIC,Narbethong,3778,-37.548679, 145.663487
N.D.N Cabinets &amp; Distributors Pty Ltd,(03) 9557 9191,,,99 Brewer Rd,VIC,Bentleigh,3204,-37.921791, 145.036474
N.E.T. Cabinets,0407 554 540,,,,,,,-37.842567, 145.267944
New Image Cabinets Pty Ltd,(03) 9794 5555,,,Fctry 2/ 11 Superior Dr,VIC,Dandenong,3175,-38.03214, 145.20388
Newtown Kitchens &amp; Cabinets,(03) 5278 6688,,,Factory 5 / 2A Backwell St,VIC,Geelong North,3215,-38.124159999999996, 144.34836
Next Gen Industries Pty Ltd,(03) 9314 9088,,,65 Patch Cct,VIC,Laverton North,3026,-37.829311, 144.81159
No Fuss Kitchens,1300 767 729,,,221 High St,VIC,Preston,3072,-37.74535, 145.00244
North Geelong Kitchens &amp; Cabinet Makers,(03) 5278 3103,,,16 Morgan St,VIC,Bell Park,3215,-38.100061, 144.343576
Novelty Kitchens,(03) 9798 1717,,,6B Kempson Ct,VIC,Keysborough,3173,-37.99876, 145.183536
Network RV pty Ltd,(03) 9357 8914,,,47 Merola Way,VIC,Campbellfield,3061,-37.654661, 144.960682
Nickson &amp; Burke,0408 536 251,,showroom@nicksonandburke.com.au,31 Susan St,VIC,Eltham,3095,-37.720806, 145.140844
